Lead_ID,IČO,Company_Name,CZ_NACE_Section,CZ_NACE_Section_Label,Industry,Region_Code,Region_Name,Legal_Form_Code,Legal_Form_Label,Founding_Year,Company_Age_Years,Size_Band,NumberOfEmployees,Annual_Revenue_MCZK__c,LeadSource,Status,Rating,Owner,Web_Interactions__c,Email_Opens__c,Email_Clicks__c,Emails_Sent__c,Email_Open_Rate__c,Form_Submissions__c,Demo_Requested__c,Time_to_First_Response_h__c,Calls_Made__c,Meetings_Held__c,Proposal_Sent__c,Content_Downloads__c,Chatbot_Interactions__c,LinkedIn_Viewed__c,Days_Since_Last_Activity__c,CreatedDate,LastActivityDate,Days_in_Pipeline__c,Rule_Based_Score,Rule_Based_Segment,Conversion_Probability,Win_Probability__c,Converted,Closed_Won,IČO_Duplicate_Flag
00Q0020522,14161478,"GP TISA - STAV, s.r.o.",L,Real Estate,Real Estate,CZ031,Jihočeský,112,s.r.o.,2022,4,Medium,78,102.74,Web,Working,Hot,Lucie Horáková,2,1,0,10,0.1631,0,False,22.5,0,0,False,0,0,True,26,2024-01-26,2024-02-15,20,49,Medium,0.070375,0.299,0,0,0
00Q0020523,25499131,TALPA MARKET s.r.o.,G,Wholesale & Retail,Retail,CZ020,Středočeský,112,s.r.o.,2004,22,Small,47,165.98,Email Campaign,Qualified,Hot,Tomáš Dvořák,2,5,3,7,0.8261,0,False,54.6,5,0,True,4,1,False,5,2022-10-19,2022-12-21,63,70,High,0.807126,0.52,1,0,0
00Q0020524,26444976,VOERMAN CZECH spol. s r.o.,H,Transportation,Transportation,CZ020,Středočeský,112,s.r.o.,2001,25,Small,15,37.4,Email Campaign,Working,Cold,Jana Procházková,0,4,0,6,0.6669,0,False,26.2,0,1,False,2,0,False,37,2024-12-14,2024-12-24,10,47,Medium,0.218366,0.147,0,0,0
00Q0020525,45242127,CS Lyon Praha s.r.o.,F,Construction,Construction,CZ020,Středočeský,112,s.r.o.,1991,35,Small,17,16.74,Web,Working,Warm,Martin Novák,8,0,0,8,0.0737,0,False,94.4,0,0,False,1,0,True,5,2025-03-20,2025-03-30,10,30,Medium,0.017861,0.18,0,0,0
00Q0020526,29352347,KOBODAS INDUSTRY s.r.o.,G,Wholesale & Retail,Retail,CZ072,Zlínský,112,s.r.o.,2012,14,Small,16,75.49,Referral,Contacted,Warm,Martin Novák,3,5,2,7,0.8004,0,False,36.9,2,2,False,2,1,True,6,2023-01-07,2023-02-24,48,63,High,0.42222,0.313,1,0,0
00Q0020527,19068310,Kostik Diana s.r.o.,G,Wholesale & Retail,Retail,CZ010,Praha,112,s.r.o.,2023,3,Small,18,85.09,Event,Contacted,Cold,Jana Procházková,0,1,0,6,0.3267,1,False,56.2,1,0,False,0,1,False,8,2025-01-06,2025-02-22,47,54,Medium,0.273121,0.104,0,0,0
00Q0020528,29301122,MUDr. Jana Jeřábková s.r.o.,Q,Healthcare,Healthcare,CZ064,Jihomoravský,112,s.r.o.,2011,15,Small,36,35.23,Referral,Converted,Hot,Tomáš Dvořák,14,12,9,17,0.7491,4,True,6.6,5,2,True,4,0,True,1,2022-03-21,2022-04-27,37,100,High,0.999566,0.65,1,1,0
00Q0020529,46966307,MAKOplast s.r.o.,C,Manufacturing,Manufacturing,CZ064,Jihomoravský,112,s.r.o.,1992,34,Small,20,65.93,Referral,Unqualified,Cold,Pavel Kratochvíl,6,2,0,9,0.2375,1,True,50.7,3,1,False,2,1,True,3,2023-03-24,2023-05-03,40,35,Medium,0.147065,0.135,0,0,0
00Q0020530,47450797,P. S. JEZBOŘICE s. r. o.,A,Agriculture,Agriculture,CZ010,Praha,112,s.r.o.,1992,34,Small,19,17.69,Event,New,Cold,Tomáš Dvořák,7,3,0,11,0.33,1,False,14.0,2,0,False,3,0,True,23,2025-03-10,2025-03-11,1,56,Medium,0.045105,0.106,0,0,0
00Q0020531,02241668,ATLANTIS - PAK SERVICE s.r.o.,C,Manufacturing,Manufacturing,CZ020,Středočeský,112,s.r.o.,2013,13,Medium,242,294.15,Cold Call,Nurturing,Warm,Tomáš Dvořák,2,1,0,4,0.2981,0,False,1.9,0,0,False,0,0,False,26,2023-05-13,2023-06-20,38,53,Medium,0.105617,0.283,0,0,0
00Q0020532,08084017,KOVO DRAŠNAR s.r.o.,C,Manufacturing,Manufacturing,CZ052,Královéhradecký,112,s.r.o.,2019,7,Small,27,74.73,Web,Contacted,Cold,Lucie Horáková,2,0,0,6,0.0684,0,False,5.4,0,0,False,0,0,True,8,2022-08-20,2022-08-27,7,42,Medium,0.082308,0.092,0,0,0
00Q0020533,29117666,FUVO spol. s r.o.,C,Manufacturing,Manufacturing,CZ041,Karlovarský,112,s.r.o.,2011,15,Medium,92,183.34,Email Campaign,Converted,Warm,Pavel Kratochvíl,4,12,3,18,0.6965,2,False,8.6,7,1,True,2,0,False,1,2022-08-24,2022-09-30,37,70,High,0.997446,0.47,1,1,0
00Q0020534,01789317,BxM TRADE s.r.o.,I,Accommodation & Food,Hospitality,CZ064,Jihomoravský,112,s.r.o.,2013,13,Small,13,21.72,LinkedIn,Unqualified,Cold,Lucie Horáková,1,1,0,6,0.2065,0,False,12.5,0,0,False,0,0,False,143,2023-02-03,2023-02-27,24,6,Low,0.000447,0.056,0,0,0
00Q0020535,25154010,GOLF EXPLOITATION s.r.o.,R,Arts & Entertainment,Entertainment,CZ010,Praha,112,s.r.o.,1996,30,Small,13,24.34,LinkedIn,Contacted,Warm,Martin Novák,2,0,0,11,0.0891,1,False,14.1,2,0,False,0,0,False,5,2022-01-04,2022-02-14,41,47,Medium,0.084446,0.197,0,0,0
00Q0020536,26237369,ROTANA a.s.,C,Manufacturing,Manufacturing,CZ063,Kraj Vysočina,121,a.s.,2001,25,Medium,87,228.95,Web,Converted,Hot,Pavel Kratochvíl,16,7,3,11,0.7181,6,False,180.5,3,0,True,0,0,True,7,2024-05-27,2024-09-13,109,67,High,0.974567,0.517,1,0,0
00Q0020537,25819909,MADT a.s.,F,Construction,Construction,CZ080,Moravskoslezský,121,a.s.,1998,28,Small,17,26.44,LinkedIn,Contacted,Warm,Jana Procházková,1,0,0,6,0.1441,1,False,46.6,0,2,False,2,0,True,14,2023-10-15,2023-11-16,32,41,Medium,0.076931,0.291,0,0,0
00Q0020538,26862786,TOSH Distillery s.r.o.,G,Wholesale & Retail,Retail,CZ071,Olomoucký,112,s.r.o.,2005,21,Small,42,99.18,Referral,New,Hot,Pavel Kratochvíl,9,3,1,8,0.4559,2,False,5.3,4,0,False,3,0,True,3,2023-04-17,2023-04-17,0,58,Medium,0.269453,0.308,0,0,0
00Q0020539,60725061,LUCKA spol. s r.o.,G,Wholesale & Retail,Retail,CZ072,Zlínský,112,s.r.o.,1994,32,Medium,94,435.96,Other,Nurturing,Cold,Pavel Kratochvíl,7,2,0,8,0.3417,1,True,60.5,4,0,False,0,1,False,77,2023-06-27,2023-09-28,93,59,Medium,0.138636,0.109,0,0,0
00Q0020540,04379683,"DOKTOR OKEN, s.r.o.",C,Manufacturing,Manufacturing,CZ010,Praha,112,s.r.o.,2015,11,Small,43,61.4,LinkedIn,Qualified,Hot,Jana Procházková,1,5,1,9,0.6105,2,True,6.4,3,0,True,1,0,True,0,2022-08-28,2022-10-31,64,99,High,0.991012,0.549,1,1,0
00Q0020541,29050944,MULTIS PRO s.r.o.,C,Manufacturing,Manufacturing,CZ010,Praha,112,s.r.o.,2010,16,Small,45,80.29,LinkedIn,Contacted,Warm,Jana Procházková,6,8,3,11,0.7278,0,False,53.3,4,0,False,1,1,False,0,2023-09-02,2023-09-17,15,61,High,0.289054,0.211,1,0,0
00Q0020542,01732544,ABIRAIL CZ s.r.o.,J,Information & Communication,Technology,CZ064,Jihomoravský,112,s.r.o.,2013,13,Small,19,50.49,Cold Call,Contacted,Warm,Pavel Kratochvíl,6,6,0,11,0.5688,5,False,41.5,3,1,False,1,0,False,21,2023-11-15,2024-01-05,51,64,High,0.377233,0.264,1,0,0
00Q0020543,19616767,"KaT metal, s.r.o.",C,Manufacturing,Manufacturing,CZ064,Jihomoravský,112,s.r.o.,2023,3,Small,26,82.72,LinkedIn,New,Cold,Martin Novák,5,5,0,14,0.3884,1,False,25.0,3,2,False,1,0,True,32,2025-02-14,2025-02-17,3,60,High,0.158989,0.21,0,0,0
00Q0020544,63993376,"Group 2000, s.r.o.",J,Information & Communication,Technology,CZ010,Praha,112,s.r.o.,1995,31,Small,12,44.23,Partner,Qualified,Hot,Martin Novák,15,5,1,6,0.8754,3,True,44.2,6,1,True,0,0,True,0,2022-11-19,2023-02-01,74,100,High,0.999225,0.6,1,0,0
00Q0020545,19947259,Farma Strážný s.r.o.,A,Agriculture,Agriculture,CZ031,Jihočeský,112,s.r.o.,2023,3,Small,19,61.15,Email Campaign,Qualified,Hot,Pavel Kratochvíl,19,1,0,8,0.2425,1,False,8.6,5,0,True,1,1,False,5,2023-04-28,2023-06-03,36,71,High,0.892167,0.521,0,0,0
00Q0020546,28258576,VESNA IMPERIAL s.r.o.,L,Real Estate,Real Estate,CZ010,Praha,112,s.r.o.,2008,18,Small,11,12.92,Event,New,Warm,Tomáš Dvořák,0,3,1,9,0.3928,0,False,1.4,1,0,False,1,0,True,14,2023-01-09,2023-01-13,4,62,High,0.065665,0.292,0,0,0
00Q0020547,26071169,DAŇHEL AGRO a.s.,A,Agriculture,Agriculture,CZ020,Středočeský,121,a.s.,2004,22,Medium,236,179.71,Web,Working,Hot,Eva Šimánek,0,1,0,8,0.1988,0,False,80.7,2,0,False,0,0,True,1,2024-08-06,2024-08-15,9,32,Medium,0.011422,0.282,0,0,0
00Q0020548,49097423,"O R T O P E D I C K Á  P R O T E T I K A , s.r.o.",C,Manufacturing,Manufacturing,CZ051,Liberecký,112,s.r.o.,1993,33,Small,13,21.0,Web,New,Cold,Tomáš Dvořák,2,1,0,4,0.3845,1,False,31.5,3,0,False,0,1,False,1,2022-02-28,2022-03-03,3,42,Medium,0.041722,0.092,0,0,0
00Q0020549,27630684,"SIRVA, s.r.o.",N,Administrative & Support,Other,CZ010,Praha,112,s.r.o.,2006,20,Large,396,597.17,Event,Contacted,Hot,Tomáš Dvořák,0,2,0,5,0.4409,2,False,34.7,2,0,False,0,0,True,9,2022-05-12,2022-06-06,25,61,High,0.691366,0.311,1,0,0
00Q0020550,60934395,"TeS, spol. s r. o. Chotěboř",G,Wholesale & Retail,Retail,CZ063,Kraj Vysočina,112,s.r.o.,1994,32,Medium,67,200.03,Web,New,Cold,Lucie Horáková,1,1,0,6,0.2178,0,False,12.5,1,1,False,0,0,True,9,2024-11-22,2024-11-26,4,57,Medium,0.052584,0.157,0,0,0
00Q0020551,43420010,ARAPLAST spol. s r.o.,C,Manufacturing,Manufacturing,CZ064,Jihomoravský,112,s.r.o.,1991,35,Medium,169,482.92,Referral,Contacted,Hot,Martin Novák,7,1,0,10,0.1378,2,False,1.4,3,2,False,3,2,False,16,2022-08-10,2022-08-18,8,78,High,0.652648,0.508,0,0,0
00Q0020552,05933609,PROFISSIMO s.r.o.,F,Construction,Construction,CZ010,Praha,112,s.r.o.,2017,9,Small,14,62.66,Web,Converted,Warm,Tomáš Dvořák,0,2,0,6,0.4751,0,False,80.9,2,0,False,0,0,False,0,2024-08-09,2024-11-12,95,39,Medium,0.945569,0.189,1,0,0
00Q0020553,24228869,Moravian Premium Care a.s.,Q,Healthcare,Healthcare,CZ010,Praha,121,a.s.,2012,14,Medium,147,216.5,Event,New,Cold,Tomáš Dvořák,2,0,0,3,0.0704,0,False,21.1,2,0,False,0,0,False,13,2024-08-21,2024-08-24,3,63,High,0.054948,0.113,0,0,0
00Q0020554,24704555,HSE CLOUD s.r.o.,L,Real Estate,Real Estate,CZ010,Praha,112,s.r.o.,2010,16,Medium,94,54.01,LinkedIn,New,Cold,Eva Šimánek,2,5,2,12,0.4796,0,True,21.7,2,0,False,0,1,True,9,2023-03-02,2023-03-07,5,77,High,0.727446,0.127,0,0,0
00Q0020555,19417802,LDR23 services s.r.o.,M,Professional & Scientific,Consulting,CZ064,Jihomoravský,112,s.r.o.,2023,3,Small,12,71.68,Web,Nurturing,Warm,Jana Procházková,4,6,3,14,0.4784,0,False,21.5,1,2,False,1,0,True,31,2022-11-28,2023-05-05,158,69,High,0.442975,0.319,0,0,0
00Q0020556,49616889,"Paul´s Bohemia, s.r.o.",G,Wholesale & Retail,Retail,CZ010,Praha,112,s.r.o.,1993,33,Small,32,122.23,Cold Call,Contacted,Warm,Lucie Horáková,3,3,0,6,0.5117,1,False,3.4,2,3,False,1,0,True,5,2024-10-08,2024-11-25,48,68,High,0.724801,0.368,1,0,0
00Q0020557,25504932,Zemědělská a.s. Čejkovice,A,Agriculture,Agriculture,CZ064,Jihomoravský,121,a.s.,1997,29,Large,286,529.8,LinkedIn,Contacted,Warm,Lucie Horáková,0,1,0,4,0.4651,3,False,1.4,2,0,False,3,1,False,27,2022-07-27,2022-09-25,60,62,High,0.067751,0.292,0,0,0
00Q0020558,46992316,"MORÁVKA CENTRUM, a.s.",L,Real Estate,Real Estate,CZ064,Jihomoravský,121,a.s.,1992,34,Small,11,22.84,Event,Qualified,Warm,Jana Procházková,3,5,3,8,0.6291,2,False,40.8,3,0,True,1,0,False,3,2025-03-07,2025-03-31,65,80,High,0.900927,0.43,1,0,0
00Q0020559,01790226,JURONKA s.r.o.,A,Agriculture,Agriculture,CZ071,Olomoucký,112,s.r.o.,2013,13,Small,14,13.26,LinkedIn,Working,Warm,Pavel Kratochvíl,1,3,0,8,0.391,0,False,30.9,1,1,False,2,0,False,14,2023-08-20,2023-08-26,6,41,Medium,0.0831,0.241,0,0,0
00Q0020560,25348655,"CONNEA, s.r.o.",M,Professional & Scientific,Consulting,CZ064,Jihomoravský,112,s.r.o.,1997,29,Small,20,41.26,Web,New,Cold,Tomáš Dvořák,1,6,2,8,0.7903,0,False,75.9,1,0,False,0,1,False,33,2022-02-06,2022-02-09,3,57,Medium,0.037606,0.107,0,0,0
00Q0020561,25249967,"VALENTA - NOCAR, s.r.o.",M,Professional & Scientific,Consulting,CZ032,Plzeňský,112,s.r.o.,2000,26,Small,18,31.64,Referral,Converted,Hot,Eva Šimánek,11,6,2,13,0.4946,6,False,28.2,2,3,False,1,2,True,0,2022-03-27,2022-05-22,56,77,High,0.997889,0.477,1,1,0
00Q0020562,01403338,GYNNAM s.r.o.,Q,Healthcare,Healthcare,CZ071,Olomoucký,112,s.r.o.,2013,13,Small,35,31.83,Event,Working,Cold,Pavel Kratochvíl,0,1,0,11,0.1069,0,False,21.8,2,1,False,0,1,True,4,2023-08-10,2023-08-14,4,48,Medium,0.068296,0.148,0,0,0
00Q0020563,09674454,Eyeball s.r.o.,J,Information & Communication,Technology,CZ010,Praha,112,s.r.o.,2020,6,Medium,51,246.43,Referral,Converted,Hot,Tomáš Dvořák,13,18,10,21,0.8836,1,False,43.3,4,1,False,1,2,True,6,2024-03-30,2024-07-06,98,94,High,0.999467,0.394,1,0,0
00Q0020564,26902711,ANTS spol. s.r.o.,J,Information & Communication,Technology,CZ064,Jihomoravský,112,s.r.o.,2003,23,Small,17,31.4,Event,Qualified,Hot,Eva Šimánek,0,3,1,10,0.3338,3,False,32.7,4,1,True,3,1,True,0,2023-12-01,2024-01-21,51,88,High,0.981211,0.588,1,0,0
00Q0020565,49448307,"JANSER, spol. s r. o.",G,Wholesale & Retail,Retail,CZ010,Praha,112,s.r.o.,1993,33,Small,11,159.74,Email Campaign,Contacted,Warm,Lucie Horáková,0,2,1,14,0.2102,0,False,104.0,2,1,False,0,0,True,2,2023-08-14,2023-09-23,40,49,Medium,0.035213,0.249,0,0,0
00Q0020566,25249762,PRESTIGE CLINIC s.r.o.,Q,Healthcare,Healthcare,CZ032,Plzeňský,112,s.r.o.,2000,26,Small,13,18.34,Referral,Working,Cold,Pavel Kratochvíl,5,5,1,10,0.5741,0,True,11.1,3,1,False,2,2,True,16,2022-02-27,2022-03-27,28,78,High,0.872539,0.178,0,0,0
00Q0020567,25915495,"POLIKLINIKA CHOCEŇ, a.s.",Q,Healthcare,Healthcare,CZ053,Pardubický,121,a.s.,1999,27,Medium,71,124.78,Email Campaign,Working,Warm,Pavel Kratochvíl,1,0,0,6,0.1404,0,False,60.7,2,1,False,0,0,False,10,2022-12-15,2023-01-10,26,48,Medium,0.070007,0.248,0,0,0
00Q0020568,28473752,Portalis s.r.o.,F,Construction,Construction,CZ063,Kraj Vysočina,112,s.r.o.,2008,18,Small,24,33.2,Email Campaign,Contacted,Hot,Lucie Horáková,1,1,0,8,0.2277,0,True,79.6,3,1,False,0,1,True,13,2024-08-10,2024-10-05,56,46,Medium,0.424954,0.346,0,0,0
00Q0020569,26873125,SPETECH TECHNOLOGY s.r.o.,F,Construction,Construction,CZ080,Moravskoslezský,112,s.r.o.,2005,21,Small,13,25.42,Event,Unqualified,Cold,Jana Procházková,9,2,0,6,0.3611,3,False,39.1,2,0,False,1,0,False,40,2022-10-17,2022-11-29,43,2,Low,0.010795,0.052,0,0,0
00Q0020570,25070061,"L P P TECHNIK, s.r.o.",S,Other Services,Other,CZ020,Středočeský,112,s.r.o.,1996,30,Small,41,35.41,Referral,Contacted,Warm,Lucie Horáková,3,3,0,12,0.3192,0,False,32.9,6,0,False,0,1,False,3,2023-08-25,2023-10-01,37,44,Medium,0.040801,0.194,0,0,0
00Q0020571,04765427,Libe-rest s.r.o.,I,Accommodation & Food,Hospitality,CZ010,Praha,112,s.r.o.,2016,10,Small,17,27.57,Cold Call,Unqualified,Cold,Tomáš Dvořák,2,0,0,2,0.0313,0,False,28.3,0,0,False,0,0,False,87,2022-08-10,2022-09-14,35,0,Low,0.000258,0.05,0,0,0
00Q0020572,29385253,AUTO LAŠÁK RÝMAŘOV s.r.o.,A,Agriculture,Agriculture,CZ080,Moravskoslezský,112,s.r.o.,2011,15,Small,13,26.03,LinkedIn,Contacted,Hot,Tomáš Dvořák,0,5,4,10,0.5936,1,False,5.7,3,3,False,2,1,True,5,2024-09-25,2024-11-07,43,51,Medium,0.206435,0.451,0,0,0
00Q0020573,47984601,"KROK CZ, s.r.o.",G,Wholesale & Retail,Retail,CZ071,Olomoucký,112,s.r.o.,1992,34,Enterprise,3737,16882.78,Cold Call,New,Cold,Tomáš Dvořák,2,2,0,6,0.4151,0,False,17.7,1,1,False,0,0,False,6,2023-02-19,2023-02-19,0,68,High,0.421297,0.168,0,0,0
00Q0020574,41694155,"SmartDORLAND, a.s.",M,Professional & Scientific,Consulting,CZ010,Praha,121,a.s.,1991,35,Small,22,57.23,Referral,New,Cold,Pavel Kratochvíl,0,2,0,5,0.442,2,True,108.0,1,1,False,2,0,False,12,2022-04-29,2022-05-04,5,81,High,0.183838,0.181,0,0,0
00Q0020575,24197238,Růžek a syn s.r.o.,H,Transportation,Transportation,CZ020,Středočeský,112,s.r.o.,2011,15,Medium,98,152.5,Web,Contacted,Warm,Lucie Horáková,5,7,3,13,0.5881,1,True,77.6,4,1,False,1,0,True,2,2022-03-18,2022-04-28,41,68,High,0.758753,0.268,1,0,0
00Q0020576,25626019,Soukromá základní umělecká škola - Škola pro radost v.o.s.,P,Education,Education,CZ010,Praha,105,v.o.s.,1997,29,Small,44,65.72,Cold Call,Contacted,Hot,Pavel Kratochvíl,15,0,0,9,0.0451,0,False,29.9,1,0,False,0,0,False,35,2022-08-07,2022-10-06,60,37,Medium,0.023125,0.287,0,0,0
00Q0020577,07241178,VH-VET s.r.o.,M,Professional & Scientific,Consulting,CZ064,Jihomoravský,112,s.r.o.,2018,8,Small,40,38.25,LinkedIn,Working,Warm,Eva Šimánek,4,0,0,5,0.1362,1,False,248.3,1,1,False,1,0,False,5,2022-09-27,2022-10-22,25,55,Medium,0.458927,0.255,0,0,0
00Q0020578,00131351,Zemědělské družstvo Mostek,A,Agriculture,Agriculture,CZ053,Pardubický,811,Pobočka,1980,46,Medium,90,138.66,Email Campaign,Working,Warm,Eva Šimánek,3,2,0,9,0.2245,1,False,24.8,3,0,False,1,0,True,12,2024-04-27,2024-04-30,3,37,Medium,0.008194,0.187,0,0,0
00Q0020579,17286701,Radiwork s.r.o.,C,Manufacturing,Manufacturing,CZ010,Praha,112,s.r.o.,2022,4,Small,17,36.6,Referral,Contacted,Warm,Martin Novák,3,4,1,10,0.475,0,False,25.5,2,0,False,2,0,True,9,2022-04-10,2022-05-27,47,61,High,0.28409,0.211,1,0,0
00Q0020580,04320166,Rubbish s.r.o.,E,Water & Waste,Utilities,CZ053,Pardubický,112,s.r.o.,2015,11,Small,18,48.37,Web,Working,Cold,Pavel Kratochvíl,4,1,0,7,0.2576,2,True,24.3,2,1,False,4,1,True,26,2024-10-23,2024-11-09,17,51,Medium,0.213243,0.151,0,0,0
00Q0020581,05817897,BISTRO Bolevák s.r.o.,I,Accommodation & Food,Hospitality,CZ032,Plzeňský,112,s.r.o.,2017,9,Small,32,57.69,Partner,Contacted,Warm,Jana Procházková,6,6,3,10,0.6364,3,False,8.8,3,2,False,4,1,True,10,2024-08-09,2024-10-03,55,61,High,0.629409,0.311,1,0,0
00Q0020582,00123170,"ZS Vilémov, a.s.",A,Agriculture,Agriculture,CZ063,Kraj Vysočina,121,a.s.,1976,50,Medium,146,169.09,Cold Call,Contacted,Warm,Jana Procházková,6,3,1,12,0.2772,0,False,62.9,0,2,False,0,1,True,18,2023-09-27,2023-11-07,41,49,Medium,0.091312,0.299,0,0,0
00Q0020583,28218604,"Restaurace a penzion U Sapíků, s.r.o.",I,Accommodation & Food,Hospitality,CZ010,Praha,112,s.r.o.,2008,18,Small,42,29.09,Web,Nurturing,Cold,Lucie Horáková,0,0,0,4,0.1342,3,True,53.5,3,0,False,1,1,True,16,2023-07-05,2023-08-24,50,51,Medium,0.117076,0.101,0,0,0
00Q0020584,29047129,W - Logistics CZ s.r.o.,H,Transportation,Transportation,CZ010,Praha,112,s.r.o.,2010,16,Small,19,40.22,Web,Contacted,Warm,Pavel Kratochvíl,2,4,1,9,0.4511,1,False,38.7,1,0,False,0,0,True,6,2022-09-02,2022-10-10,38,52,Medium,0.09403,0.202,0,0,0
00Q0020585,47468114,BEAS AGRO s.r.o.,A,Agriculture,Agriculture,CZ052,Královéhradecký,112,s.r.o.,1992,34,Small,14,24.48,Cold Call,New,Warm,Lucie Horáková,1,0,0,7,0.0874,0,True,42.2,0,0,False,0,0,False,42,2023-01-19,2023-01-19,0,39,Medium,0.029286,0.189,0,0,0
00Q0020586,28083831,"AUTO VINKLER, s.r.o.",G,Wholesale & Retail,Retail,CZ031,Jihočeský,112,s.r.o.,2008,18,Medium,74,255.38,Cold Call,Nurturing,Warm,Martin Novák,4,0,0,7,0.0253,0,False,39.5,1,0,False,0,0,False,24,2023-05-03,2023-07-15,73,41,Medium,0.082836,0.191,0,0,0
00Q0020587,26830132,VK Mont s.r.o.,F,Construction,Construction,CZ071,Olomoucký,112,s.r.o.,2004,22,Small,30,60.4,LinkedIn,New,Cold,Jana Procházková,5,4,0,11,0.405,0,False,29.2,4,0,False,3,1,True,8,2024-09-23,2024-09-28,5,40,Medium,0.079912,0.09,0,0,0
00Q0020588,28724411,AGEP CZ s.r.o.,C,Manufacturing,Manufacturing,CZ051,Liberecký,112,s.r.o.,2010,16,Medium,86,117.97,Cold Call,Contacted,Cold,Jana Procházková,0,0,0,8,0.1058,0,False,55.2,1,0,False,1,0,False,14,2022-08-08,2022-09-17,40,39,Medium,0.070346,0.089,0,0,0
00Q0020589,27976769,HAKA hydraulika s.r.o.,G,Wholesale & Retail,Retail,CZ041,Karlovarský,112,s.r.o.,2007,19,Small,17,84.87,Web,New,Cold,Eva Šimánek,0,4,2,6,0.6711,0,False,5.6,1,0,False,2,1,True,25,2022-05-08,2022-05-11,3,48,Medium,0.03373,0.098,0,0,0
00Q0020590,00036331,Stavební bytové družstvo,L,Real Estate,Real Estate,CZ020,Středočeský,811,Pobočka,1982,44,Small,18,15.27,Cold Call,Unqualified,Hot,Pavel Kratochvíl,12,2,0,8,0.2573,1,False,84.0,1,0,False,0,1,False,48,2023-09-02,2023-09-29,27,0,Low,0.003719,0.25,0,0,0
00Q0020591,25832654,"SEKOS Morava, s.r.o.",N,Administrative & Support,Other,CZ080,Moravskoslezský,112,s.r.o.,1999,27,Small,12,61.7,LinkedIn,Working,Warm,Jana Procházková,4,3,1,8,0.3979,1,False,30.7,0,0,False,0,0,True,44,2024-04-28,2024-05-02,4,37,Medium,0.142567,0.187,0,0,0
00Q0020592,10901671,Farma Tasov s.r.o.,I,Accommodation & Food,Hospitality,CZ063,Kraj Vysočina,112,s.r.o.,2021,5,Small,43,29.03,Email Campaign,New,Cold,Martin Novák,6,1,0,10,0.1251,2,False,71.7,0,0,False,0,0,True,11,2024-06-19,2024-06-22,3,33,Medium,0.021344,0.083,0,0,0
00Q0020593,64581471,"BELTing, spol. s r.o.",C,Manufacturing,Manufacturing,CZ010,Praha,112,s.r.o.,1995,31,Small,10,41.85,Web,Qualified,Warm,Tomáš Dvořák,4,5,1,9,0.6366,0,False,12.7,3,2,True,1,0,False,3,2024-04-07,2024-06-01,55,93,High,0.987383,0.543,1,0,0
00Q0020594,08038791,LordMax s.r.o.,N,Administrative & Support,Other,CZ010,Praha,112,s.r.o.,2019,7,Medium,237,194.2,Email Campaign,Contacted,Hot,Pavel Kratochvíl,2,4,1,9,0.5096,4,True,70.9,2,0,False,0,0,False,9,2023-09-07,2023-10-15,38,67,High,0.308168,0.317,0,0,0
00Q0020595,28829018,PEDIA s.r.o.,Q,Healthcare,Healthcare,CZ052,Královéhradecký,112,s.r.o.,2012,14,Small,12,23.72,Event,New,Warm,Lucie Horáková,3,4,1,10,0.4762,2,False,39.5,5,0,False,0,0,True,9,2024-02-09,2024-02-09,0,46,Medium,0.073118,0.196,0,0,0
00Q0020596,21016950,Vispensport s.r.o.,R,Arts & Entertainment,Entertainment,CZ052,Královéhradecký,112,s.r.o.,2023,3,Small,25,40.16,Web,Converted,Hot,Martin Novák,11,4,1,8,0.6209,3,True,11.4,3,1,True,4,2,True,0,2023-01-03,2023-02-10,38,77,High,0.993498,0.577,1,0,0
00Q0020597,27824543,L7 Group a.s.,M,Professional & Scientific,Consulting,CZ020,Středočeský,121,a.s.,2007,19,Medium,56,174.28,Web,Qualified,Hot,Tomáš Dvořák,2,5,2,16,0.3647,1,False,54.3,2,0,True,3,2,False,3,2023-07-20,2023-08-22,33,84,High,0.98822,0.534,1,1,0
00Q0020598,04647688,YP SKI s.r.o.,R,Arts & Entertainment,Entertainment,CZ052,Královéhradecký,112,s.r.o.,2015,11,Small,12,26.89,Web,Qualified,Hot,Jana Procházková,6,5,1,8,0.7018,1,True,92.0,2,0,True,0,0,True,3,2024-12-06,2025-01-07,32,75,High,0.923696,0.525,1,0,0
00Q0020599,04272439,Farmak International s.r.o.,G,Wholesale & Retail,Retail,CZ010,Praha,112,s.r.o.,2015,11,Small,19,39.6,Referral,Contacted,Warm,Martin Novák,4,2,0,4,0.5367,2,False,7.3,3,0,False,1,0,False,62,2023-05-04,2023-06-17,44,69,High,0.226727,0.219,0,0,0
00Q0020600,21263850,MINKSneuro s.r.o.,M,Professional & Scientific,Consulting,CZ064,Jihomoravský,112,s.r.o.,2024,2,Small,24,38.89,LinkedIn,Contacted,Cold,Eva Šimánek,0,8,3,14,0.5829,0,False,36.1,5,0,False,1,0,False,42,2024-03-12,2024-04-08,27,61,High,0.161398,0.111,0,0,0
00Q0020601,04463684,Luxury Suites s.r.o.,I,Accommodation & Food,Hospitality,CZ010,Praha,112,s.r.o.,2015,11,Small,16,13.91,Web,Contacted,Hot,Pavel Kratochvíl,1,6,4,10,0.6513,0,False,13.4,2,1,False,0,0,False,12,2024-02-12,2024-03-03,20,57,Medium,0.273328,0.357,0,0,0
